account_id,customer_id,branch_id,account_type,opening_date,current_balance,account_status
5188,5648,63,Savings,2019-08-18,425752,Active
5189,5628,80,Current,2021-03-05,188156,Active
5190,3007,118,Savings,2016-02-25,131847,Closed
5191,3093,117,Current,2016-01-06,448802,Dormant
5192,4031,55,Current,2022-09-15,195659,Active
5193,1629,114,Salary,2020-09-03,208545,Closed
5194,586,57,Salary,2016-08-25,139024,Active
5195,2841,11,Savings,2022-12-30,128997,Active
5196,731,86,Salary,2020-04-15,469153,Active
5197,5059,87,Savings,2016-08-10,247780,Active
5198,228,34,Savings,2019-03-19,133201,Closed
5199,1903,84,Savings,2023-11-23,458691,Active
5200,1062,70,Current,2018-12-16,129278,Active
5201,5662,98,Current,2017-01-11,495203,Active
5202,876,13,Salary,2020-02-27,203783,Dormant
5203,5198,94,Savings,2021-08-27,318357,Dormant
5204,3579,35,Current,2016-04-03,459029,Active
5205,2829,72,Savings,2019-10-25,341161,Active
5206,3259,10,Current,2022-08-16,349214,Active
5207,4956,79,Salary,2022-12-02,294956,Active
5208,5313,111,Salary,2018-08-16,71323,Active
5209,3763,70,Savings,2019-07-19,434181,Active
5210,1123,53,Savings,2021-08-18,497875,Active
5211,1093,14,Salary,2021-06-16,199146,Active
5212,1417,31,Savings,2021-10-24,327188,Closed
5213,4115,34,Salary,2018-03-21,200421,Active
5214,2267,99,Savings,2016-09-23,444050,Active
5215,4774,94,Salary,2016-05-06,187180,Active
5216,5095,50,Savings,2019-06-02,147306,Active
5217,2665,88,Savings,2023-08-02,10401,Dormant
5218,728,114,Savings,2019-02-05,269977,Active
5219,3712,41,Salary,2016-12-11,226916,Dormant
5220,3794,17,Current,2022-12-10,464256,Active
5221,5738,89,Salary,2022-07-24,230526,Closed
5222,334,102,Current,2022-05-16,36855,Active
5223,256,17,Savings,2019-01-27,469531,Active
5224,5216,11,Current,2023-01-12,468106,Active
5225,1113,104,Salary,2020-08-31,37032,Active
5226,987,83,Savings,2021-12-01,157327,Dormant
5227,5862,30,Current,2017-07-20,371709,Closed
5228,5682,28,Current,2018-06-09,242057,Active
5229,3424,115,Current,2020-03-06,344792,Dormant
5230,5600,88,Savings,2022-08-29,439650,Active
5231,5558,88,Savings,2022-12-08,411698,Active
5232,665,106,Savings,2022-05-03,45224,Active
5233,139,85,Salary,2020-04-05,216187,Active
5234,2252,105,Savings,2017-04-13,487561,Active
5235,4873,76,Current,2019-10-28,177954,Closed
5236,288,66,Savings,2023-09-21,24618,Active
5237,663,52,Salary,2016-10-30,333935,Active
5238,2331,63,Savings,2021-07-17,71325,Dormant
5239,1960,11,Savings,2021-10-11,452705,Active
5240,2901,10,Salary,2018-05-18,354276,Active
5241,2367,98,Savings,2023-12-24,215329,Active
5242,376,95,Salary,2018-10-24,79997,Active
5243,5059,91,Savings,2019-04-24,190133,Dormant
5244,4672,19,Salary,2020-11-08,308778,Active
5245,3208,111,Savings,2021-08-27,376007,Active
5246,2979,25,Current,2021-03-09,327511,Active
5247,581,89,Current,2022-03-31,35822,Active
5248,5637,71,Salary,2021-09-19,90613,Closed
5249,5375,52,Savings,2017-05-06,108645,Active
5250,179,117,Salary,2016-02-14,161117,Active
5251,804,20,Current,2023-03-30,70762,Dormant
5252,446,58,Savings,2023-03-24,146164,Active
5253,2801,19,Salary,2019-10-28,217437,Active
5254,2834,94,Savings,2019-10-31,104308,Active
5255,2214,71,Current,2019-07-03,35081,Active
5256,5464,75,Savings,2018-01-13,295012,Dormant
5257,3652,23,Salary,2018-12-03,493525,Active
5258,1297,106,Current,2018-11-26,496293,Closed
5259,3369,101,Salary,2023-09-20,383314,Active
5260,3885,31,Current,2023-05-05,283740,Dormant
5261,4167,105,Savings,2016-08-07,62589,Active
5262,4532,110,Salary,2021-01-04,499860,Active
5263,1698,84,Savings,2019-11-16,184081,Active
5264,52,109,Savings,2018-02-26,475908,Active
5265,5975,10,Current,2017-02-08,385176,Active
5266,3815,61,Savings,2019-05-02,111062,Active
5267,1372,92,Current,2017-11-23,255421,Active
5268,4498,110,Current,2022-11-22,157293,Active
5269,201,67,Salary,2020-08-01,311851,Closed
5270,1240,7,Salary,2017-01-18,336838,Dormant
5271,3353,24,Salary,2019-05-08,77486,Closed
5272,93,46,Savings,2022-08-17,366265,Active
5273,3750,15,Current,2020-09-19,402821,Active
5274,3265,4,Current,2018-04-11,242557,Active
5275,3912,112,Salary,2017-03-30,56005,Active
5276,194,62,Savings,2022-08-22,468113,Active
5277,3450,96,Current,2016-12-10,231435,Dormant
5278,4487,104,Savings,2020-07-15,74905,Active
5279,4334,16,Salary,2020-06-03,398949,Active
5280,1098,6,Current,2019-12-19,337057,Active
5281,4116,86,Current,2019-08-10,237739,Active
5282,1858,105,Current,2019-05-05,77027,Active
5283,2360,47,Current,2023-08-12,422242,Active
5284,2129,58,Savings,2018-11-23,343789,Active
5285,3767,20,Savings,2017-02-13,43725,Active
5286,2759,17,Current,2020-09-05,301757,Active
5287,4659,50,Savings,2020-02-15,1948,Active
5288,3966,25,Savings,2016-12-12,349556,Closed
5289,2860,117,Current,2016-08-29,361077,Active
5290,363,17,Salary,2020-04-08,43110,Closed
5291,4740,94,Savings,2017-06-01,233583,Active
5292,1152,51,Savings,2020-05-12,68064,Active
5293,3868,114,Savings,2023-06-17,135599,Dormant
5294,2686,55,Salary,2018-05-01,94864,Active
5295,3506,100,Savings,2018-09-02,108096,Active
5296,5730,50,Savings,2021-03-09,431850,Active
5297,1622,5,Salary,2020-04-01,435790,Active
5298,4351,74,Salary,2022-01-25,18379,Active
5299,1490,103,Savings,2016-10-23,236078,Active
5300,2330,16,Current,2023-03-06,359222,Active
5301,3667,40,Salary,2021-02-18,406458,Active
5302,2148,22,Salary,2018-07-22,35354,Active
5303,5719,43,Salary,2023-07-07,77572,Active
5304,3865,91,Savings,2020-05-29,45309,Active
5305,2984,105,Current,2016-02-16,63152,Active
5306,2356,76,Salary,2017-06-24,347322,Active
5307,728,113,Savings,2022-06-02,321245,Active
5308,923,59,Savings,2018-10-09,492573,Active
5309,2242,77,Salary,2019-05-07,274839,Dormant
5310,3457,107,Savings,2018-11-10,331510,Active
5311,5008,89,Salary,2020-03-12,116490,Active
5312,4013,63,Salary,2021-08-27,328642,Dormant
5313,1619,70,Salary,2023-06-29,373137,Active
5314,257,109,Savings,2020-01-03,122527,Closed
5315,5928,83,Savings,2023-12-29,148382,Active
5316,3412,104,Current,2019-05-30,334140,Active
5317,777,64,Current,2024-01-30,301502,Closed
5318,5987,76,Current,2018-09-01,182925,Dormant
5319,3400,49,Current,2020-01-27,54826,Active
5320,5092,49,Salary,2024-01-18,410862,Active
5321,3740,33,Current,2020-06-08,204517,Active
5322,5458,65,Current,2021-10-26,485263,Active
5323,4909,45,Salary,2023-01-21,74474,Active
5324,5175,82,Current,2018-09-12,360531,Dormant
5325,3851,36,Salary,2016-04-14,399037,Active
5326,3685,77,Current,2021-10-21,109825,Active
5327,5828,93,Salary,2016-07-22,89192,Active
5328,3563,68,Salary,2019-06-30,337677,Active
5329,5424,34,Current,2016-03-28,49714,Active
5330,4470,49,Salary,2022-05-15,210679,Active
5331,1734,100,Salary,2022-09-11,173222,Active
5332,1204,69,Savings,2020-08-12,123328,Dormant
5333,4092,116,Current,2018-08-29,343682,Active
5334,2113,92,Salary,2023-09-03,183448,Active
5335,4082,60,Current,2020-08-14,30068,Active
5336,406,53,Savings,2023-10-02,148468,Active
5337,873,112,Salary,2020-03-01,366028,Active
5338,2099,4,Salary,2017-09-13,330226,Dormant
5339,1506,48,Savings,2019-08-09,85631,Closed
5340,327,53,Current,2023-03-19,12928,Active
5341,2903,61,Savings,2021-01-24,238014,Closed
5342,1817,109,Savings,2016-04-12,313243,Active
5343,4917,37,Savings,2024-01-24,197748,Dormant
5344,1142,100,Salary,2021-03-25,44233,Active
5345,5357,28,Salary,2018-05-15,327030,Active
5346,3480,39,Salary,2020-04-28,246671,Active
5347,283,82,Savings,2016-09-06,365786,Active
5348,5376,117,Savings,2019-04-04,227650,Active
5349,3794,37,Savings,2020-04-11,37365,Active
5350,325,88,Savings,2019-01-03,171705,Active
5351,1721,22,Current,2020-11-29,208001,Dormant
5352,3831,87,Current,2021-05-28,281531,Active
5353,1308,33,Savings,2020-02-17,437154,Dormant
5354,5994,22,Salary,2019-02-18,457138,Active
5355,4460,46,Salary,2020-07-24,190072,Dormant
5356,4736,111,Current,2019-09-21,420210,Dormant
5357,4923,95,Savings,2016-03-22,238172,Active
5358,4205,50,Savings,2020-10-02,478816,Dormant
5359,4913,2,Current,2022-09-15,298653,Dormant
5360,1238,72,Savings,2019-08-01,43095,Active
5361,1335,27,Savings,2017-08-13,154706,Active
5362,3773,66,Salary,2016-01-11,199159,Active
5363,5579,118,Current,2017-07-04,347290,Active
5364,1971,90,Salary,2017-09-05,103272,Active
5365,5599,89,Savings,2016-01-30,152255,Dormant
5366,2123,97,Savings,2021-11-28,148239,Active
5367,4840,74,Savings,2021-10-13,170421,Closed
5368,1460,7,Savings,2019-04-06,46812,Active
5369,1500,106,Savings,2017-07-14,259678,Active
5370,3113,116,Salary,2019-09-01,137369,Active
5371,3686,76,Current,2016-03-06,26868,Closed
5372,5098,19,Current,2020-05-14,276917,Active
5373,2977,41,Savings,2018-10-25,248667,Dormant
5374,3361,69,Current,2021-01-19,421425,Active
5375,539,13,Current,2020-12-04,494850,Active
5376,4440,54,Current,2016-10-12,439451,Active
5377,2974,48,Current,2016-10-03,272231,Active
5378,3310,103,Current,2016-04-13,15319,Active
5379,978,42,Current,2023-02-16,385540,Active
5380,5695,111,Current,2021-05-11,108575,Active
5381,1189,79,Savings,2021-10-25,158316,Closed
5382,4134,74,Savings,2022-09-10,126188,Closed
5383,5608,57,Salary,2021-04-01,379457,Closed
5384,3198,118,Savings,2021-12-21,1184,Active
5385,1953,36,Savings,2022-10-19,333415,Dormant
5386,2121,100,Current,2020-10-08,272627,Active
5387,3450,51,Salary,2020-07-10,33393,Dormant
5388,4300,55,Current,2019-07-02,245010,Active
5389,2241,41,Salary,2023-07-28,454025,Active
5390,5046,57,Savings,2019-04-11,216260,Active
5391,2527,103,Current,2020-02-28,203122,Active
5392,883,117,Salary,2023-04-27,44301,Active
5393,5928,71,Current,2022-08-09,68930,Active
5394,2832,98,Savings,2019-07-30,216171,Active
5395,1368,1,Current,2019-03-14,439636,Dormant
5396,3609,119,Savings,2022-07-31,297826,Active
5397,2665,96,Current,2021-05-03,432907,Dormant
5398,2512,26,Current,2024-02-19,130524,Active
5399,4760,41,Current,2017-11-29,181218,Closed
5400,3332,31,Current,2023-10-19,367963,Active
5401,3326,80,Savings,2021-02-18,210384,Active
5402,3514,105,Salary,2020-02-24,378632,Dormant
5403,1015,112,Savings,2021-11-29,432163,Active
5404,2722,113,Salary,2017-05-16,268884,Active
5405,5763,35,Current,2018-06-12,247181,Dormant
5406,2328,105,Savings,2017-09-22,250975,Closed
5407,978,54,Salary,2022-11-18,62176,Dormant
5408,3965,1,Savings,2018-08-10,233713,Active
5409,2699,54,Savings,2023-04-24,317712,Active
5410,2534,22,Savings,2019-02-08,4566,Active
5411,2612,50,Current,2022-08-18,327656,Dormant
5412,1626,41,Savings,2022-01-15,119721,Active
5413,4768,95,Savings,2016-01-25,127772,Active
5414,3071,36,Savings,2023-07-15,258390,Active
5415,1907,61,Savings,2018-04-30,363494,Active
5416,3017,18,Savings,2018-11-09,255938,Active
5417,2877,40,Current,2018-03-05,371651,Dormant
5418,2666,112,Salary,2020-01-11,14838,Dormant
5419,391,8,Savings,2017-05-10,41391,Active
5420,2321,34,Salary,2017-03-24,217961,Active
5421,3971,115,Salary,2020-03-23,429135,Active
5422,1500,20,Savings,2022-01-24,492230,Active
5423,2735,39,Current,2019-02-01,90591,Active
5424,3802,39,Salary,2022-11-14,214097,Active
5425,2554,50,Salary,2023-04-22,496387,Active
5426,4308,67,Savings,2022-09-17,85856,Active
5427,4873,109,Current,2016-11-11,76970,Active
5428,547,4,Savings,2018-09-15,234159,Active
5429,5376,34,Savings,2023-01-19,162378,Active
5430,4316,99,Current,2022-01-29,481093,Active
5431,4109,89,Salary,2019-01-04,236730,Active
5432,3674,9,Salary,2019-03-04,118055,Active
5433,3629,78,Current,2023-09-05,338072,Active
5434,3635,80,Savings,2019-02-21,331644,Active
5435,403,25,Current,2022-10-19,191562,Active
5436,4998,110,Current,2020-05-30,394620,Active
5437,2483,106,Salary,2018-03-29,319789,Active
5438,5261,22,Salary,2019-12-07,455444,Active
5439,2551,109,Savings,2022-01-30,47779,Active
5440,1550,106,Salary,2021-10-17,50535,Active
5441,4828,89,Salary,2020-11-19,382271,Active
5442,133,83,Savings,2023-07-17,312501,Active
5443,4318,13,Salary,2017-09-26,467866,Active
5444,1022,81,Current,2019-12-19,219295,Active
5445,961,44,Savings,2017-01-07,21156,Active
5446,1038,42,Salary,2023-02-01,251388,Dormant
5447,2844,111,Savings,2022-06-18,497168,Closed
5448,1540,8,Savings,2016-09-04,471772,Active
5449,4919,40,Savings,2023-06-27,17961,Active
5450,1749,38,Salary,2023-10-10,264484,Closed
5451,2556,36,Salary,2016-04-14,356553,Dormant
5452,3171,74,Salary,2017-07-05,46730,Dormant
5453,2413,20,Savings,2023-12-06,269641,Closed
5454,983,76,Savings,2018-05-28,438922,Active
5455,1733,94,Current,2017-10-27,333000,Active
5456,1339,64,Savings,2021-07-17,440048,Dormant
5457,1258,8,Salary,2018-06-27,490180,Closed
5458,2362,85,Savings,2019-12-30,472827,Active
5459,4711,107,Current,2016-12-10,277768,Active
5460,5569,18,Salary,2021-03-06,438882,Active
5461,4334,35,Current,2019-12-19,135656,Dormant
5462,1980,3,Savings,2019-12-23,384907,Active
5463,4767,33,Current,2018-12-04,84378,Active
5464,374,25,Savings,2022-11-25,417900,Active
5465,2615,21,Salary,2018-04-30,288297,Active
5466,5788,90,Salary,2021-03-25,28490,Closed
5467,3582,120,Savings,2022-08-21,97696,Closed
5468,2436,57,Current,2018-04-15,413281,Active
5469,4967,11,Current,2016-07-21,251523,Active
5470,1456,47,Salary,2019-11-28,205731,Active
5471,4410,2,Savings,2017-02-04,116359,Active
5472,2113,20,Savings,2019-01-26,13971,Active
5473,4907,29,Savings,2016-07-27,351943,Active
5474,5078,46,Salary,2021-08-24,253480,Active
5475,3674,22,Savings,2022-11-23,344601,Active
5476,4566,86,Savings,2016-10-21,393500,Active
5477,1071,11,Salary,2017-07-25,105011,Dormant
5478,2110,57,Savings,2019-11-16,268796,Active
5479,5471,116,Current,2023-02-03,465383,Active
5480,4017,26,Current,2020-05-29,382029,Active
5481,3976,69,Salary,2021-10-18,285793,Active
5482,230,100,Current,2022-08-26,433088,Active
5483,5239,98,Current,2021-07-10,423458,Dormant
5484,2843,109,Current,2016-12-31,46816,Active
5485,427,5,Savings,2023-07-16,15517,Closed
5486,4754,79,Savings,2020-05-28,288753,Active
5487,4075,75,Savings,2017-02-27,60644,Active
5488,5207,25,Current,2021-12-17,236963,Active
5489,4289,28,Current,2016-03-04,304398,Active
5490,2767,9,Savings,2021-12-14,407608,Active
5491,5489,42,Savings,2018-05-04,249150,Active
5492,3966,41,Savings,2022-03-30,249074,Active
5493,982,81,Salary,2021-11-11,410784,Closed
5494,3625,112,Savings,2021-04-01,211632,Dormant
5495,3692,20,Current,2019-02-10,420095,Active
5496,5685,42,Savings,2022-07-21,176992,Dormant
5497,1304,104,Current,2022-11-17,488930,Dormant
5498,134,113,Salary,2018-05-29,496764,Active
5499,676,48,Current,2024-03-11,334881,Closed
5500,2216,73,Current,2022-09-09,300767,Closed
5501,1996,54,Salary,2022-02-03,105489,Active
5502,3470,56,Savings,2019-01-18,343611,Active
5503,4770,9,Current,2019-11-08,116669,Active
5504,3450,26,Savings,2019-10-12,77050,Active
5505,2267,35,Current,2019-08-23,415926,Active
5506,4918,23,Current,2021-05-22,485541,Active
5507,3845,20,Savings,2021-12-21,13317,Active
5508,3283,65,Salary,2016-02-04,234993,Active
5509,4610,111,Savings,2016-09-17,80768,Active
5510,517,101,Current,2018-08-01,326646,Active
5511,4891,98,Current,2019-03-24,139315,Active
5512,4747,110,Savings,2020-06-08,316715,Dormant
5513,551,18,Salary,2016-03-29,86078,Active
5514,3555,47,Current,2016-05-26,375166,Active
5515,4152,31,Salary,2018-05-06,295036,Active
5516,4866,95,Savings,2022-01-05,80182,Active
5517,2570,28,Savings,2018-01-21,195295,Active
5518,38,5,Savings,2018-05-26,147454,Active
5519,1303,115,Savings,2019-06-23,441830,Dormant
5520,5250,77,Salary,2019-11-17,226990,Active
5521,2742,58,Savings,2019-12-04,250299,Active
5522,1117,107,Salary,2023-09-11,447088,Active
5523,2347,94,Salary,2022-01-05,444790,Closed
5524,4094,48,Savings,2016-05-13,137761,Active
5525,624,3,Current,2018-01-22,129100,Active
5526,2106,72,Current,2017-02-19,234305,Active
5527,2637,40,Salary,2020-03-18,388140,Active
5528,2182,109,Current,2019-02-17,83049,Active
5529,617,28,Current,2022-02-03,465027,Closed
5530,696,76,Salary,2017-05-04,488475,Active
5531,4299,92,Savings,2017-02-05,51490,Active
5532,3891,120,Current,2021-11-21,66865,Active
5533,5337,98,Salary,2020-03-15,449144,Active
5534,2221,117,Salary,2021-09-29,67611,Active
5535,1352,42,Current,2018-06-27,327045,Active
5536,4859,80,Savings,2017-01-12,27936,Active
5537,2070,41,Savings,2019-06-06,107106,Closed
5538,3961,119,Salary,2021-04-20,289338,Active
5539,2521,72,Salary,2022-03-24,232469,Active
5540,5017,69,Savings,2018-09-30,416079,Active
5541,4801,6,Current,2018-10-12,427217,Active
5542,4341,41,Current,2023-04-03,236722,Active
5543,2562,90,Current,2016-11-11,400788,Active
5544,2312,41,Salary,2019-02-16,188105,Active
5545,4562,57,Current,2016-01-12,180787,Active
5546,1513,17,Salary,2022-03-01,192970,Dormant
5547,3734,118,Salary,2017-03-27,31814,Active
5548,456,63,Current,2023-08-04,116282,Closed
5549,4503,50,Savings,2024-02-07,133079,Active
5550,5979,51,Salary,2016-11-16,385690,Active
5551,5675,115,Salary,2019-02-06,142394,Active
5552,1910,35,Salary,2016-07-15,186644,Active
5553,1960,63,Salary,2017-03-24,108661,Closed
5554,1304,55,Current,2020-12-29,2828,Dormant
5555,4273,41,Salary,2020-12-20,39028,Active
5556,2240,70,Salary,2019-07-01,445563,Active
5557,3109,102,Current,2022-03-23,89717,Active
5558,2400,22,Salary,2018-07-04,103323,Active
5559,1438,19,Current,2016-03-15,121580,Active
5560,3330,78,Current,2020-07-07,188066,Active
5561,4205,23,Savings,2022-07-21,491304,Active
5562,1254,70,Current,2022-12-02,485491,Active
5563,848,39,Savings,2016-07-27,153251,Closed
5564,3010,38,Salary,2021-05-25,345524,Active
5565,5991,50,Current,2020-01-27,439298,Active
5566,1819,75,Current,2018-01-08,158811,Active
5567,1436,56,Current,2016-06-04,366166,Active
5568,1157,36,Savings,2019-05-25,169186,Dormant
5569,207,93,Savings,2017-02-26,133003,Active
5570,1223,114,Savings,2022-01-20,94033,Active
5571,5146,68,Salary,2018-01-17,295331,Active
5572,1929,42,Current,2016-12-15,329563,Active
5573,4602,31,Current,2019-09-16,173833,Dormant
5574,5531,11,Salary,2017-04-18,91129,Active
5575,5181,109,Current,2020-06-01,351629,Active
5576,5842,73,Savings,2019-05-11,53811,Active
5577,4045,74,Savings,2022-09-28,255928,Closed
5578,1115,51,Savings,2023-03-14,69932,Closed
5579,3134,60,Current,2017-06-07,178066,Active
5580,4755,37,Salary,2016-07-16,274452,Dormant
5581,1428,7,Salary,2016-07-09,322320,Active
5582,2534,19,Salary,2017-04-14,3709,Active
5583,3888,19,Current,2017-08-08,211471,Active
5584,4210,2,Savings,2020-09-19,417541,Active
5585,867,59,Savings,2024-02-14,344356,Dormant
5586,3688,53,Current,2021-05-14,274368,Active
5587,5441,23,Salary,2021-09-30,424254,Dormant
5588,5689,47,Current,2023-10-17,48845,Active
5589,2464,88,Current,2020-07-24,252560,Active
5590,4440,14,Current,2020-01-31,491838,Dormant
5591,1596,32,Current,2023-09-29,126318,Active
5592,116,34,Savings,2020-12-29,378905,Active
5593,2154,99,Current,2021-04-18,378419,Closed
5594,4797,23,Current,2019-12-18,473550,Closed
5595,804,70,Savings,2021-03-28,409909,Closed
5596,5800,33,Savings,2021-03-08,232063,Active
5597,3906,94,Salary,2017-10-01,193482,Active
5598,5835,102,Current,2018-02-26,314868,Active
5599,1509,8,Savings,2020-01-16,208055,Active
5600,417,30,Salary,2016-11-10,241911,Active
5601,5534,81,Salary,2022-02-04,190932,Active
5602,5239,61,Savings,2019-07-04,224120,Active
5603,2288,2,Savings,2023-11-30,434882,Active
5604,4987,66,Current,2016-01-29,173603,Active
5605,4156,104,Salary,2016-07-16,234892,Active
5606,4510,29,Current,2021-04-17,325717,Closed
5607,3156,46,Current,2023-03-17,127150,Active
5608,2829,22,Savings,2017-10-31,229562,Active
5609,3230,33,Savings,2017-02-20,109351,Active
5610,2792,9,Current,2023-01-10,289928,Active
5611,5449,19,Savings,2023-01-15,76439,Active
5612,1427,11,Savings,2019-12-24,488521,Active
5613,3209,102,Salary,2021-05-12,187850,Active
5614,2739,30,Savings,2020-11-13,126355,Active
5615,1368,65,Savings,2022-08-17,135686,Active
5616,5540,104,Salary,2023-04-12,361893,Dormant
5617,1523,18,Salary,2018-10-23,314404,Active
5618,4879,51,Savings,2024-03-07,354791,Dormant
5619,159,51,Salary,2018-07-17,25221,Active
5620,438,27,Savings,2021-05-27,201458,Dormant
5621,1506,53,Current,2016-06-16,154228,Active
5622,5147,73,Salary,2018-08-03,180676,Active
5623,2281,118,Current,2019-01-27,299510,Dormant
5624,1206,107,Savings,2021-07-28,471368,Active
5625,4477,112,Salary,2020-11-16,320137,Active
5626,338,43,Savings,2019-08-09,17318,Active
5627,5939,66,Current,2018-12-12,264396,Active
5628,3606,15,Current,2019-11-07,241758,Active
5629,637,75,Savings,2021-03-28,426951,Active
5630,4984,4,Savings,2016-08-02,149537,Active
5631,5445,107,Current,2023-11-26,374490,Dormant
5632,3505,99,Savings,2021-06-08,41196,Active
5633,666,106,Salary,2017-11-20,460960,Active
5634,5084,15,Savings,2019-09-29,467667,Active
5635,859,96,Current,2018-03-22,458805,Dormant
5636,5066,26,Salary,2022-03-10,128796,Closed
5637,3317,27,Savings,2022-11-14,204577,Active
5638,2814,56,Salary,2016-04-03,383006,Active
5639,5977,65,Current,2020-10-20,480350,Dormant
5640,2118,105,Salary,2018-06-28,426305,Closed
5641,3352,93,Salary,2022-11-23,165957,Closed
5642,3651,13,Savings,2020-01-29,477487,Active
5643,4574,91,Salary,2021-07-17,146734,Active
5644,4254,40,Salary,2024-01-10,381037,Dormant
5645,746,41,Salary,2020-04-29,127056,Active
5646,1762,97,Savings,2019-11-07,176367,Closed
5647,5906,62,Current,2023-12-25,389991,Active
5648,3171,34,Current,2023-07-22,276674,Active
5649,726,35,Savings,2021-02-18,441112,Active
5650,777,52,Salary,2016-12-27,123826,Closed
5651,132,19,Savings,2024-03-10,234787,Active
5652,2517,14,Savings,2021-01-03,204829,Closed
5653,1793,108,Salary,2019-04-08,240925,Active
5654,809,79,Current,2020-01-03,298010,Active
5655,5311,27,Salary,2018-08-20,480255,Active
5656,4846,73,Salary,2021-07-16,91881,Active
5657,656,91,Salary,2017-12-12,47888,Active
5658,4079,102,Current,2020-10-12,7327,Active
5659,4132,87,Savings,2020-08-31,246870,Active
5660,2095,63,Salary,2017-12-25,11321,Active
5661,4264,96,Current,2018-05-12,53546,Dormant
5662,4861,45,Savings,2016-10-30,316052,Active
5663,4058,97,Current,2017-09-22,81611,Active
5664,3772,114,Current,2017-06-21,175990,Active
5665,5778,97,Salary,2021-10-09,411128,Active
5666,3474,79,Current,2018-08-20,61638,Closed
5667,3619,41,Salary,2017-04-12,179122,Active
5668,2274,46,Salary,2016-11-21,63403,Dormant
5669,1834,38,Current,2022-04-13,94705,Active
5670,1208,80,Savings,2020-06-28,125163,Active
5671,2137,7,Current,2016-12-19,315338,Active
5672,1533,6,Salary,2021-04-12,398642,Active
5673,4266,5,Current,2023-10-05,491954,Active
5674,2834,101,Salary,2019-07-18,457720,Active
5675,342,26,Current,2016-03-26,102814,Dormant
5676,5079,95,Savings,2023-11-05,432130,Dormant
5677,2285,88,Current,2021-10-13,76284,Active
5678,1329,87,Current,2020-02-09,447475,Active
5679,1081,24,Current,2023-08-25,178640,Closed
5680,347,93,Salary,2018-07-12,182292,Active
5681,3614,28,Salary,2016-12-06,498804,Active
5682,3242,105,Current,2020-10-22,139789,Dormant
5683,2580,41,Salary,2021-06-05,208659,Active
5684,5629,27,Current,2017-04-01,291331,Active
5685,1490,46,Salary,2016-01-03,481997,Active
5686,2201,45,Salary,2019-09-24,218170,Active
5687,4518,68,Current,2022-02-03,182766,Active
5688,5084,58,Current,2022-05-03,55368,Dormant
5689,3869,50,Salary,2023-10-01,238573,Active
5690,1360,26,Savings,2018-10-09,417749,Active
5691,3985,110,Current,2023-12-22,233398,Active
5692,2781,77,Savings,2018-04-29,20290,Active
5693,4397,108,Savings,2024-03-06,456708,Dormant
5694,2004,92,Current,2024-03-16,162595,Active
5695,5291,65,Current,2018-03-08,311805,Active
5696,492,92,Salary,2020-09-01,343321,Active
5697,1636,112,Savings,2018-04-11,247765,Active
5698,3106,33,Salary,2016-09-08,272245,Active
5699,1590,58,Current,2017-09-25,392492,Active
5700,3944,2,Savings,2020-12-20,298392,Active
5701,1827,45,Salary,2021-04-25,422367,Dormant
5702,3464,90,Savings,2016-06-24,467237,Active
5703,385,40,Savings,2020-06-15,69674,Dormant
5704,859,5,Current,2018-06-13,54497,Active
5705,3354,108,Salary,2019-11-27,358390,Active
5706,3266,18,Salary,2022-03-21,93145,Closed
5707,3005,85,Current,2018-12-20,314829,Active
5708,1947,104,Salary,2020-10-31,238572,Active
5709,5896,118,Savings,2018-06-09,96717,Active
5710,970,83,Current,2023-05-13,364527,Active
5711,2073,89,Current,2017-07-14,186835,Dormant
5712,4129,21,Savings,2021-11-26,126986,Active
5713,4260,4,Salary,2023-06-04,74217,Active
5714,1086,80,Current,2018-10-15,323388,Active
5715,287,80,Salary,2016-11-25,372001,Active
5716,4263,73,Current,2018-07-05,384458,Dormant
5717,3727,48,Salary,2023-05-14,409371,Closed
5718,2053,64,Salary,2021-09-03,440498,Active
5719,5491,27,Current,2018-12-22,465626,Active
5720,3877,36,Salary,2019-10-20,89702,Active
5721,3734,83,Savings,2018-08-12,197242,Active
5722,4215,104,Current,2023-05-08,224025,Active
5723,1647,66,Savings,2024-01-28,65700,Dormant
5724,2503,95,Current,2017-02-02,325858,Active
5725,582,87,Savings,2019-04-16,398103,Active
5726,2672,110,Salary,2022-03-08,102788,Active
5727,5852,69,Current,2020-07-23,59852,Dormant
5728,2900,80,Current,2018-11-20,370994,Closed
5729,1598,18,Savings,2018-02-27,418876,Active
5730,1077,112,Savings,2016-11-04,196576,Active
5731,5873,80,Current,2021-09-23,230328,Active
5732,1906,53,Current,2022-04-11,394177,Active
5733,1190,33,Current,2016-11-27,267130,Active
5734,1836,6,Salary,2020-03-07,214992,Active
5735,58,1,Current,2021-02-25,363327,Active
5736,2863,116,Salary,2020-09-09,193703,Active
5737,2955,83,Current,2016-09-09,17186,Active
5738,4946,7,Savings,2021-01-05,50857,Dormant
5739,2760,64,Current,2023-07-23,65323,Active
5740,1758,103,Current,2016-07-23,258566,Active
5741,4516,74,Salary,2016-09-29,92359,Active
5742,4777,83,Current,2016-10-11,3806,Active
5743,1446,100,Savings,2023-05-12,367722,Active
5744,3402,79,Salary,2024-02-21,5025,Active
5745,5317,62,Salary,2018-03-25,126291,Active
5746,1575,3,Current,2018-07-12,359696,Active
5747,403,77,Salary,2020-09-16,18186,Active
