transaction_id,account_id,transaction_date,transaction_type,channel,amount
9815,8008,2024-09-26,Credit,IMPS,43325
9816,317,2024-06-17,Credit,IMPS,68437
9817,2784,2024-01-17,Debit,Card,67375
9818,5416,2023-05-05,Debit,ATM,38263
9819,760,2024-06-18,Credit,ATM,45148
9820,6364,2024-09-07,Debit,IMPS,28705
9821,5474,2023-03-31,Credit,Cash,32610
9822,5809,2024-02-04,Credit,IMPS,61011
9823,1577,2024-11-27,Debit,Cash,81551
9824,463,2024-09-09,Credit,UPI,27697
9825,7274,2024-11-04,Credit,NEFT,40039
9826,4504,2023-09-26,Debit,ATM,60179
9827,6010,2024-04-20,Debit,Card,16445
9828,643,2024-01-20,Credit,IMPS,16834
9829,1649,2024-02-17,Credit,NEFT,18911
9830,3852,2023-01-11,Debit,NEFT,40614
9831,6994,2023-12-29,Credit,NEFT,54608
9832,2491,2023-12-17,Credit,UPI,38582
9833,7056,2024-12-09,Credit,NEFT,54281
9834,237,2024-07-01,Debit,IMPS,8305
9835,7109,2023-01-20,Debit,ATM,93760
9836,6343,2023-11-11,Credit,IMPS,76964
9837,23,2024-01-20,Credit,Cash,15044
9838,2732,2024-10-27,Debit,Card,89310
9839,5449,2023-07-06,Debit,ATM,38576
9840,8891,2024-01-25,Debit,IMPS,17258
9841,4439,2023-06-16,Debit,NEFT,43728
9842,1863,2024-02-10,Credit,Cash,21928
9843,4467,2023-07-18,Credit,ATM,55411
9844,5909,2023-04-21,Debit,Card,26557
9845,5646,2023-07-15,Debit,Cash,87252
9846,2456,2023-10-15,Credit,NEFT,82871
9847,375,2023-11-04,Credit,NEFT,39042
9848,2622,2023-07-14,Debit,IMPS,79152
9849,4206,2024-01-23,Credit,NEFT,76698
9850,2149,2024-10-28,Credit,IMPS,145
9851,2677,2024-01-11,Credit,IMPS,75541
9852,5849,2024-06-10,Debit,UPI,20895
9853,4395,2024-02-11,Debit,IMPS,44230
9854,5332,2024-03-17,Debit,IMPS,10928
9855,1184,2023-01-06,Credit,NEFT,98386
9856,406,2024-12-04,Debit,Cash,94304
9857,6087,2023-11-22,Debit,NEFT,92881
9858,4010,2023-05-18,Credit,Cash,45107
9859,7910,2024-07-21,Credit,NEFT,13589
9860,4529,2023-07-02,Debit,UPI,4633
9861,635,2024-09-12,Debit,NEFT,99599
9862,6970,2023-05-29,Credit,Cash,16781
9863,2401,2024-11-16,Credit,ATM,88728
9864,4246,2023-10-06,Debit,UPI,51017
9865,3661,2024-02-09,Debit,IMPS,47949
9866,1060,2023-02-07,Debit,IMPS,45350
9867,5939,2024-10-05,Credit,IMPS,13854
9868,5411,2023-03-24,Credit,IMPS,27404
9869,4192,2023-01-19,Credit,IMPS,83483
9870,2906,2024-03-06,Credit,NEFT,11967
9871,1364,2023-11-09,Debit,UPI,39484
9872,2844,2024-07-30,Credit,Cash,31806
9873,2683,2024-03-18,Credit,Card,94141
9874,1508,2024-02-28,Debit,ATM,49789
9875,6967,2024-04-15,Debit,UPI,40269
9876,2737,2024-02-14,Credit,Card,60324
9877,1610,2024-06-22,Debit,IMPS,4977
9878,5366,2024-10-31,Debit,Card,52912
9879,8474,2023-05-11,Debit,Cash,89215
9880,2607,2023-03-18,Credit,Cash,22175
9881,995,2024-07-24,Debit,IMPS,4237
9882,6822,2024-09-16,Credit,Cash,48718
9883,8284,2023-11-13,Debit,Card,73311
9884,1161,2023-04-02,Credit,UPI,89550
9885,1997,2023-08-27,Credit,Cash,22082
9886,7622,2024-04-15,Credit,Card,80038
9887,7184,2024-05-26,Credit,NEFT,98894
9888,1282,2024-02-23,Debit,ATM,1593
9889,6017,2023-10-25,Credit,UPI,22716
9890,7201,2024-01-30,Credit,Cash,51052
9891,7430,2024-11-27,Credit,ATM,25315
9892,1142,2024-01-01,Debit,IMPS,17867
9893,2882,2024-01-16,Credit,ATM,19100
9894,4037,2023-10-13,Credit,UPI,65764
9895,3868,2024-03-29,Debit,Card,83207
9896,1518,2024-06-30,Credit,UPI,66515
9897,1217,2023-01-26,Credit,Card,22946
9898,7503,2024-09-27,Credit,Cash,48373
9899,1042,2024-10-20,Credit,Cash,39817
9900,1363,2023-03-07,Debit,ATM,54273
9901,2042,2024-05-20,Debit,Cash,68790
9902,754,2023-11-02,Debit,UPI,49855
9903,2366,2024-08-31,Debit,Card,62199
9904,3581,2024-01-01,Credit,ATM,71329
9905,8885,2024-04-01,Credit,Card,22901
9906,691,2023-05-19,Debit,Card,67377
9907,2491,2023-04-08,Debit,Card,94306
9908,4947,2024-07-09,Credit,Card,78337
9909,2759,2024-09-21,Credit,NEFT,92818
9910,3078,2024-12-30,Debit,UPI,59636
9911,7574,2024-02-25,Credit,Card,9148
9912,7488,2023-06-03,Debit,IMPS,29905
9913,2588,2024-04-14,Debit,Cash,48623
9914,8058,2023-09-16,Debit,NEFT,89917
9915,1274,2024-10-01,Credit,NEFT,77361
9916,6764,2024-07-28,Debit,NEFT,94850
9917,7457,2023-01-12,Credit,ATM,39413
9918,3649,2024-10-12,Credit,NEFT,91343
9919,2428,2023-04-05,Debit,IMPS,85514
9920,4156,2024-06-17,Credit,NEFT,12566
9921,4821,2024-07-26,Credit,NEFT,67895
9922,7534,2023-01-19,Credit,Cash,10899
9923,2689,2023-04-21,Debit,UPI,68176
9924,1123,2023-12-27,Credit,Cash,9019
9925,5623,2024-02-03,Debit,NEFT,30727
9926,798,2024-02-27,Debit,NEFT,99931
9927,1485,2023-05-20,Credit,Card,14505
9928,584,2024-12-22,Debit,NEFT,77552
9929,4723,2023-10-13,Credit,NEFT,6732
9930,6994,2023-05-02,Credit,NEFT,45288
9931,3871,2023-05-27,Debit,ATM,48307
9932,5595,2024-03-17,Credit,ATM,5812
9933,3456,2023-06-25,Credit,Cash,62767
9934,4330,2024-01-15,Debit,Cash,53831
9935,7999,2023-03-04,Credit,Card,81613
9936,4314,2023-04-18,Credit,Card,42582
9937,5149,2023-10-25,Credit,IMPS,69178
9938,1044,2024-07-22,Credit,IMPS,56480
9939,4433,2024-12-12,Credit,IMPS,87814
9940,1824,2024-05-19,Credit,Card,28317
9941,8429,2023-05-24,Credit,NEFT,22741
9942,4364,2024-07-17,Debit,Cash,73134
9943,7321,2023-12-26,Credit,Card,50309
9944,521,2023-09-17,Credit,NEFT,65745
9945,5694,2023-02-25,Credit,Cash,36841
9946,1610,2023-03-25,Debit,Cash,94886
9947,105,2024-06-25,Credit,UPI,49316
9948,3277,2024-06-30,Debit,UPI,92738
9949,642,2024-10-22,Credit,IMPS,39154
9950,1477,2023-11-27,Debit,UPI,42884
9951,54,2023-10-20,Debit,IMPS,14198
9952,795,2024-04-20,Credit,Card,26964
9953,797,2024-02-13,Debit,ATM,83549
9954,4362,2023-04-27,Credit,NEFT,51368
9955,8392,2024-02-10,Debit,NEFT,95907
9956,172,2023-03-21,Debit,Card,61248
9957,7940,2023-02-22,Debit,Card,43873
9958,1129,2024-06-02,Credit,IMPS,80681
9959,6256,2024-01-02,Credit,UPI,45194
9960,8173,2023-02-25,Credit,Cash,48555
9961,7897,2023-02-12,Debit,Cash,49920
9962,4278,2024-07-21,Debit,UPI,64018
9963,6372,2024-04-23,Debit,Card,36800
9964,4799,2023-02-10,Debit,IMPS,35191
9965,3939,2023-04-22,Credit,UPI,18158
9966,2431,2023-12-20,Credit,ATM,70483
9967,998,2023-12-02,Credit,NEFT,72336
9968,2020,2023-09-01,Credit,ATM,87537
9969,8911,2023-02-02,Credit,Card,66611
9970,5523,2023-02-27,Credit,UPI,66060
9971,6260,2024-04-12,Debit,Card,73212
9972,4238,2024-05-03,Credit,Cash,48340
9973,853,2024-11-24,Debit,IMPS,27277
9974,7964,2023-11-03,Credit,UPI,34496
9975,2507,2024-04-20,Debit,NEFT,58385
9976,3456,2024-07-19,Debit,UPI,66443
9977,3600,2024-12-29,Credit,Cash,43773
9978,2277,2023-09-27,Debit,UPI,2860
9979,3454,2024-06-02,Debit,Cash,85197
9980,6452,2023-05-29,Debit,Card,71299
9981,7948,2023-06-21,Debit,Card,62488
9982,6245,2023-03-20,Credit,IMPS,53917
9983,4969,2024-06-03,Credit,ATM,61775
9984,1763,2023-03-16,Credit,ATM,71481
9985,5438,2023-03-17,Credit,IMPS,66986
9986,271,2023-11-27,Credit,ATM,87594
9987,8117,2023-01-04,Credit,IMPS,82064
9988,1398,2023-06-19,Debit,Card,17968
9989,2759,2024-07-06,Credit,UPI,15844
9990,873,2023-02-02,Debit,IMPS,76202
9991,3549,2023-07-05,Debit,IMPS,34640
9992,1093,2024-07-14,Credit,ATM,43345
9993,139,2023-06-10,Credit,Card,27579
9994,2789,2024-07-11,Credit,UPI,35944
9995,5065,2023-10-15,Debit,NEFT,28468
9996,3510,2023-06-26,Credit,NEFT,37652
9997,6660,2023-05-03,Debit,NEFT,16851
9998,8689,2023-05-27,Credit,NEFT,24154
9999,6085,2024-10-03,Credit,Card,59406
10000,4670,2024-04-22,Debit,IMPS,16837
10001,760,2023-08-21,Debit,IMPS,56203
10002,8553,2024-01-07,Credit,NEFT,44719
10003,4814,2024-04-11,Debit,Cash,74509
10004,4275,2023-08-26,Credit,UPI,6921
10005,6703,2023-04-21,Credit,ATM,52087
10006,4845,2024-05-31,Debit,IMPS,17208
10007,8288,2024-08-07,Credit,UPI,82298
10008,1958,2023-07-05,Credit,UPI,74168
10009,1062,2023-08-18,Credit,UPI,31803
10010,7491,2023-05-31,Credit,UPI,40562
10011,6431,2024-02-08,Credit,ATM,82800
10012,2105,2024-06-04,Debit,UPI,51734
10013,5128,2024-12-19,Credit,NEFT,70786
10014,388,2023-09-05,Credit,Cash,31618
10015,5808,2023-05-03,Debit,IMPS,529
10016,8663,2024-01-31,Debit,NEFT,46592
10017,1512,2023-10-20,Debit,Card,88658
10018,8314,2023-02-06,Credit,UPI,44776
10019,1322,2024-02-27,Credit,Cash,182
10020,2573,2024-04-02,Credit,Card,15309
10021,1869,2024-10-07,Credit,Cash,27212
10022,948,2023-01-17,Debit,Cash,23326
10023,7796,2023-03-12,Credit,IMPS,60496
10024,4621,2024-05-18,Debit,Cash,87607
10025,4397,2023-06-14,Debit,Card,15547
10026,4223,2023-09-28,Debit,ATM,23961
10027,1722,2024-03-12,Debit,UPI,29014
10028,4147,2024-09-23,Debit,ATM,90915
10029,4470,2024-09-11,Credit,IMPS,20993
10030,5147,2024-01-11,Debit,UPI,62764
10031,2698,2024-10-30,Credit,ATM,4665
10032,1097,2023-09-16,Debit,NEFT,91905
10033,1412,2024-03-02,Debit,Card,68055
10034,6535,2023-05-04,Debit,Cash,93338
10035,4122,2023-11-09,Debit,UPI,97346
10036,4730,2024-02-06,Credit,ATM,92493
10037,2459,2023-08-29,Debit,NEFT,39803
10038,8462,2023-07-09,Debit,NEFT,2176
10039,4170,2024-08-19,Debit,Cash,27946
10040,2691,2023-11-10,Debit,Cash,99353
10041,2512,2024-11-24,Credit,Card,40270
10042,1264,2024-02-12,Debit,NEFT,13783
10043,1666,2024-01-27,Debit,NEFT,677
10044,5424,2024-06-09,Debit,IMPS,11521
10045,2760,2024-05-08,Debit,Cash,45043
10046,4148,2024-10-23,Debit,UPI,13777
10047,7276,2023-11-28,Debit,IMPS,65675
10048,7215,2024-11-25,Debit,NEFT,60301
10049,4123,2023-07-12,Debit,Card,86026
10050,3065,2023-10-01,Debit,ATM,5313
10051,7519,2024-08-28,Credit,NEFT,18802
10052,6203,2024-04-15,Debit,Cash,84758
10053,2781,2024-08-14,Credit,IMPS,41722
10054,8355,2023-05-18,Credit,IMPS,45615
10055,4515,2024-12-12,Debit,NEFT,93104
10056,534,2024-02-04,Debit,Card,90231
10057,8394,2023-02-20,Credit,Cash,8971
10058,4874,2023-11-19,Credit,NEFT,86216
10059,247,2024-10-29,Credit,UPI,8467
10060,3167,2023-08-11,Credit,ATM,4518
10061,2009,2024-05-08,Debit,UPI,3503
10062,6702,2024-09-28,Credit,NEFT,87797
10063,8434,2024-09-25,Credit,ATM,32411
10064,493,2024-07-21,Debit,Card,12145
10065,1062,2023-11-24,Debit,UPI,53235
10066,3984,2023-06-05,Credit,Card,13420
10067,6442,2023-12-08,Debit,ATM,71719
10068,8314,2023-12-11,Credit,UPI,68315
10069,8642,2024-12-01,Credit,ATM,34516
10070,6911,2023-09-10,Debit,UPI,46627
10071,7459,2024-01-11,Debit,NEFT,71537
10072,7163,2023-11-17,Credit,Cash,46384
10073,7649,2023-07-18,Credit,ATM,95095
10074,652,2023-03-14,Debit,ATM,94741
10075,934,2024-11-12,Debit,Cash,59253
10076,1567,2024-04-30,Credit,Card,57229
10077,4467,2024-04-08,Debit,NEFT,45414
10078,8335,2023-10-18,Credit,Card,28039
10079,7654,2023-11-12,Credit,NEFT,37180
10080,2892,2024-04-02,Debit,Cash,94514
10081,3099,2023-10-15,Credit,Cash,82450
10082,6234,2023-02-11,Credit,UPI,35121
10083,7054,2023-01-20,Debit,UPI,67607
10084,4918,2024-08-25,Debit,Cash,31696
10085,5341,2023-12-26,Credit,Cash,35451
10086,1798,2023-09-26,Credit,ATM,19007
10087,8231,2023-11-19,Credit,Card,58080
10088,2944,2024-09-23,Debit,Cash,57688
10089,5915,2024-10-30,Debit,NEFT,32315
10090,8274,2023-08-08,Credit,UPI,6097
10091,6762,2024-01-24,Credit,Cash,33055
10092,8181,2023-05-27,Credit,Cash,94974
10093,7012,2023-03-11,Credit,IMPS,96159
10094,1118,2023-08-06,Credit,IMPS,20313
10095,7712,2024-09-24,Credit,UPI,23137
10096,2998,2023-12-26,Debit,Cash,30947
10097,8770,2024-01-08,Credit,NEFT,61503
10098,515,2024-08-12,Credit,NEFT,32318
10099,7409,2024-07-21,Debit,Cash,4857
10100,5588,2024-05-19,Debit,Card,47754
10101,3988,2023-12-02,Debit,Card,44831
10102,1439,2024-08-24,Credit,Card,28623
10103,362,2023-05-22,Debit,Cash,58955
10104,1926,2023-06-09,Credit,IMPS,53619
10105,78,2023-06-07,Credit,ATM,16095
10106,2897,2023-07-20,Credit,Card,85187
10107,5877,2023-12-17,Credit,UPI,59044
10108,3399,2024-01-25,Debit,NEFT,94241
10109,4675,2024-03-02,Credit,NEFT,28275
10110,6651,2023-09-01,Credit,Cash,26476
10111,2932,2024-11-11,Debit,NEFT,35696
10112,1265,2024-04-04,Debit,IMPS,20832
10113,1165,2024-02-08,Credit,NEFT,12192
10114,5498,2024-12-21,Credit,NEFT,97050
10115,6060,2024-10-06,Credit,Card,68181
10116,69,2024-06-12,Debit,NEFT,61393
10117,3260,2024-09-04,Credit,Card,2282
10118,6835,2023-04-02,Debit,ATM,26412
10119,3304,2023-04-07,Credit,Cash,74626
10120,1514,2024-04-10,Debit,Cash,25882
10121,3372,2024-12-12,Credit,Cash,97016
10122,5565,2023-11-01,Debit,ATM,17472
10123,8469,2023-07-02,Debit,UPI,74135
10124,7734,2024-11-19,Debit,ATM,5679
10125,2796,2024-08-09,Debit,Cash,21071
10126,2455,2023-09-01,Debit,IMPS,65281
10127,4499,2023-06-23,Credit,ATM,52875
10128,8090,2024-07-05,Credit,Card,11623
10129,4243,2024-08-15,Credit,Card,10065
10130,2141,2023-06-24,Debit,UPI,66719
10131,5295,2024-03-07,Debit,IMPS,71083
10132,2595,2023-04-23,Credit,Card,76578
10133,8387,2024-02-16,Credit,IMPS,53334
10134,7861,2023-03-13,Debit,UPI,39282
10135,373,2024-01-06,Credit,IMPS,85943
10136,5531,2024-12-14,Debit,NEFT,85522
10137,4819,2023-05-30,Debit,ATM,51359
10138,5539,2024-08-20,Debit,Cash,54765
10139,4491,2024-09-04,Credit,Cash,80754
10140,4782,2024-02-18,Debit,IMPS,54061
10141,2894,2024-10-09,Debit,IMPS,26218
10142,1971,2023-02-19,Debit,NEFT,25823
10143,5213,2023-07-05,Credit,ATM,49006
10144,1493,2024-08-18,Credit,UPI,3390
10145,6947,2023-05-26,Debit,ATM,52328
10146,4500,2024-04-12,Credit,NEFT,7115
10147,7025,2024-01-04,Credit,Cash,50286
10148,2641,2024-07-12,Credit,NEFT,93582
10149,2766,2023-10-11,Debit,Cash,66622
10150,6016,2024-11-16,Credit,Card,72452
10151,7457,2023-12-06,Credit,ATM,4913
10152,3160,2023-09-12,Debit,UPI,85971
10153,3564,2024-06-16,Debit,Cash,90438
10154,156,2024-02-25,Debit,IMPS,54423
10155,6527,2024-04-12,Debit,Cash,10272
10156,581,2023-10-27,Debit,ATM,19671
10157,362,2024-08-24,Debit,NEFT,67084
10158,1836,2023-06-09,Debit,Card,34661
10159,8776,2024-02-11,Debit,NEFT,92436
10160,2852,2024-01-20,Debit,Cash,43164
10161,946,2024-02-29,Credit,ATM,32005
10162,7350,2023-03-13,Credit,NEFT,69466
10163,5776,2024-01-19,Debit,Card,3964
10164,2069,2024-12-18,Debit,Card,55884
10165,7448,2023-09-03,Credit,ATM,98047
10166,7457,2023-08-08,Credit,NEFT,85280
10167,2654,2024-06-29,Debit,Cash,69916
10168,8229,2023-06-23,Debit,ATM,25966
10169,565,2024-07-28,Credit,UPI,41105
10170,2569,2024-05-09,Credit,NEFT,92210
10171,550,2024-02-24,Debit,UPI,36213
10172,1924,2024-01-16,Credit,UPI,47457
10173,3705,2023-01-28,Debit,Card,51534
10174,2651,2023-04-17,Credit,ATM,1477
10175,4341,2024-09-13,Credit,IMPS,23586
10176,1381,2024-04-24,Credit,ATM,3938
10177,2054,2023-01-29,Credit,Card,17785
10178,6476,2023-02-21,Credit,ATM,60315
10179,7720,2023-11-10,Credit,UPI,95606
10180,1305,2023-04-17,Debit,NEFT,99349
10181,7296,2023-04-22,Debit,Cash,89687
10182,6521,2023-07-14,Debit,NEFT,14908
10183,3638,2024-03-17,Credit,ATM,19166
10184,8603,2023-05-09,Debit,NEFT,33855
10185,5246,2024-07-17,Credit,NEFT,74839
10186,3865,2024-03-05,Debit,Card,70984
10187,5267,2023-06-06,Credit,NEFT,64401
10188,7508,2023-06-27,Debit,Cash,48964
10189,6568,2023-01-19,Credit,Card,33127
10190,6000,2023-07-25,Credit,ATM,41564
10191,1881,2024-08-20,Credit,ATM,43132
10192,5176,2024-02-02,Debit,UPI,5934
10193,5725,2023-04-08,Debit,Cash,95011
10194,7952,2023-03-01,Credit,Cash,56102
10195,7721,2024-04-16,Credit,ATM,35776
10196,2959,2024-11-27,Credit,Cash,63984
10197,7033,2024-08-15,Debit,UPI,68429
10198,6598,2023-07-15,Credit,IMPS,91126
10199,7186,2024-10-28,Debit,Cash,8835
10200,8638,2024-11-19,Debit,NEFT,23563
10201,3319,2024-01-27,Credit,IMPS,4633
10202,6186,2024-04-26,Debit,Card,28837
10203,3272,2024-05-03,Credit,ATM,382
10204,3803,2023-10-03,Debit,NEFT,67603
10205,2915,2023-10-09,Credit,Card,75747
10206,5515,2023-12-05,Credit,NEFT,60774
10207,8144,2024-10-27,Debit,Cash,72033
10208,5138,2023-08-15,Debit,Cash,92347
10209,467,2024-07-01,Debit,Card,78404
10210,637,2023-06-01,Debit,Card,85887
10211,151,2024-10-02,Debit,Card,25910
10212,8741,2023-12-04,Credit,Cash,90424
10213,7177,2023-03-06,Debit,Card,82760
10214,4893,2024-02-08,Debit,IMPS,29044
10215,7513,2023-02-25,Credit,IMPS,78507
10216,1569,2023-04-17,Credit,UPI,14296
10217,8595,2024-04-28,Debit,ATM,23714
10218,1308,2023-04-30,Credit,Card,77888
10219,1488,2023-09-27,Debit,IMPS,27630
10220,8003,2023-08-18,Credit,Card,10937
10221,2912,2023-09-06,Credit,NEFT,12451
10222,4787,2024-04-24,Debit,UPI,43928
10223,7004,2024-09-30,Debit,ATM,87485
10224,5888,2024-06-17,Credit,UPI,47586
10225,5945,2023-08-13,Debit,NEFT,95247
10226,7352,2023-04-13,Credit,ATM,34418
10227,5933,2023-02-11,Debit,IMPS,65956
10228,1206,2023-08-08,Credit,Cash,68473
10229,4653,2023-02-26,Debit,UPI,17037
10230,3374,2023-09-22,Credit,NEFT,57324
10231,6962,2024-09-15,Credit,ATM,73920
10232,6465,2023-11-25,Debit,ATM,86425
10233,5917,2023-06-22,Debit,IMPS,16141
10234,2807,2023-08-30,Credit,Cash,88207
10235,5826,2023-02-02,Debit,ATM,67828
10236,245,2024-02-07,Debit,Card,11097
10237,8523,2023-07-08,Credit,Card,23947
10238,5058,2023-09-10,Credit,IMPS,93443
10239,5436,2023-12-23,Debit,NEFT,19361
10240,1051,2023-10-25,Credit,Card,49989
10241,8847,2024-03-11,Credit,NEFT,90063
10242,7603,2023-08-11,Credit,Cash,55659
10243,3821,2024-03-26,Credit,IMPS,35218
10244,5931,2024-12-28,Debit,Cash,21824
10245,5144,2023-04-17,Credit,IMPS,5950
10246,5126,2023-03-17,Debit,NEFT,46125
10247,2485,2024-10-11,Debit,NEFT,122
10248,6454,2023-03-31,Credit,NEFT,85900
10249,16,2023-04-24,Credit,Cash,35678
10250,3928,2023-02-01,Credit,NEFT,20773
10251,6465,2023-01-04,Debit,UPI,37015
10252,7691,2023-11-09,Debit,UPI,7600
10253,2648,2024-03-15,Debit,IMPS,35307
10254,2960,2024-11-07,Credit,IMPS,12527
10255,567,2024-11-10,Credit,ATM,83487
10256,1661,2023-07-22,Debit,Card,57201
10257,6353,2024-02-08,Credit,NEFT,78273
10258,3613,2023-09-25,Credit,IMPS,92119
10259,1039,2024-06-14,Debit,NEFT,7256
10260,4441,2024-08-03,Credit,UPI,78479
10261,1246,2024-11-03,Credit,ATM,50049
10262,2107,2024-03-19,Debit,ATM,90197
10263,5702,2024-08-28,Debit,NEFT,9432
10264,6051,2024-01-06,Credit,Card,9770
10265,8026,2023-03-26,Debit,Card,79864
10266,4649,2023-03-28,Credit,Cash,45543
10267,2465,2023-09-13,Credit,UPI,59805
10268,8552,2023-07-21,Debit,Cash,57801
10269,8844,2024-03-17,Debit,UPI,54637
10270,6188,2024-03-10,Credit,ATM,6150
10271,4845,2023-06-27,Debit,IMPS,78853
10272,6307,2023-10-29,Debit,NEFT,70969
10273,8450,2024-05-10,Credit,Cash,55952
10274,6456,2023-02-04,Credit,NEFT,8424
10275,3837,2023-09-24,Credit,UPI,19036
10276,5624,2023-05-16,Credit,UPI,2505
10277,5520,2024-07-28,Credit,UPI,64547
10278,4580,2024-06-02,Debit,IMPS,86390
10279,4502,2023-07-20,Credit,NEFT,78900
10280,1612,2023-04-10,Debit,Card,13093
10281,3432,2024-06-06,Credit,ATM,1603
10282,1787,2023-03-18,Credit,ATM,4085
10283,2186,2024-11-09,Credit,UPI,26424
10284,4878,2024-01-04,Debit,ATM,10376
10285,2376,2023-08-01,Credit,UPI,67068
10286,8665,2024-01-05,Credit,ATM,59805
10287,3793,2023-09-11,Debit,IMPS,94951
10288,4938,2023-03-02,Credit,ATM,44208
10289,8684,2024-04-28,Debit,IMPS,24853
10290,1909,2024-08-08,Credit,Card,43305
10291,5630,2024-08-13,Credit,IMPS,70829
10292,2083,2023-02-17,Credit,IMPS,55464
10293,3690,2023-04-10,Credit,UPI,70120
10294,7835,2023-04-24,Credit,ATM,72674
10295,558,2024-03-24,Credit,Cash,44521
10296,5041,2023-10-22,Credit,Cash,94417
10297,1920,2023-06-23,Credit,UPI,17815
10298,5764,2023-07-08,Credit,ATM,46119
10299,3500,2023-02-11,Debit,Card,33476
10300,5418,2023-06-16,Credit,ATM,9608
10301,1955,2023-01-30,Credit,Cash,7725
10302,6051,2024-07-28,Debit,NEFT,82061
10303,4342,2024-12-04,Debit,NEFT,56660
10304,1746,2024-02-15,Debit,UPI,49998
10305,5416,2024-02-05,Debit,Cash,35156
10306,1914,2024-03-04,Debit,Card,93775
10307,741,2024-03-17,Credit,UPI,11408
10308,4469,2024-11-10,Debit,ATM,250
10309,6820,2023-12-27,Credit,ATM,7874
10310,8704,2023-10-14,Debit,NEFT,97473
10311,4570,2024-09-06,Debit,NEFT,22933
10312,5279,2024-09-25,Credit,IMPS,74175
10313,6580,2023-09-10,Credit,IMPS,88318
10314,6564,2023-06-27,Credit,Cash,53050
10315,8005,2024-04-21,Debit,UPI,11425
10316,7158,2024-08-20,Debit,IMPS,67734
10317,1227,2024-08-05,Credit,IMPS,69475
10318,2922,2024-09-27,Debit,Card,57714
10319,5360,2024-07-23,Debit,IMPS,73484
10320,7076,2024-02-19,Credit,NEFT,59664
10321,6117,2024-07-24,Credit,Cash,69636
10322,871,2024-12-19,Credit,UPI,16635
10323,3749,2023-12-13,Credit,Card,99965
10324,1933,2024-01-30,Credit,Card,90994
10325,3171,2023-07-29,Debit,IMPS,53537
10326,4906,2023-12-11,Credit,ATM,43423
10327,6872,2024-02-28,Credit,UPI,72458
10328,7953,2023-09-07,Credit,ATM,66041
10329,3363,2023-06-04,Debit,NEFT,11874
10330,1630,2023-06-10,Debit,Cash,74652
10331,5141,2024-06-12,Debit,IMPS,83660
10332,4213,2023-08-03,Debit,Card,91329
10333,6750,2024-06-19,Credit,IMPS,73245
10334,973,2024-11-14,Credit,Cash,10770
10335,5368,2023-10-13,Credit,Cash,3345
10336,5704,2024-12-27,Credit,NEFT,29823
10337,7572,2023-01-14,Debit,UPI,56036
10338,2512,2024-03-16,Credit,Cash,80775
10339,3287,2023-04-10,Credit,Card,59877
10340,8145,2023-12-25,Credit,ATM,53628
10341,233,2023-06-12,Credit,Cash,91504
10342,4568,2024-11-20,Credit,ATM,43269
10343,5550,2024-04-15,Credit,NEFT,67663
10344,4197,2024-11-15,Credit,NEFT,87668
10345,2220,2024-10-17,Debit,ATM,5651
10346,3532,2024-08-18,Credit,Card,26290
10347,4215,2024-09-19,Credit,UPI,1906
10348,6382,2023-03-14,Credit,NEFT,4946
10349,5793,2024-02-15,Debit,ATM,59289
10350,4658,2023-08-01,Debit,IMPS,2310
10351,8376,2023-09-20,Debit,IMPS,8631
10352,7384,2023-03-19,Debit,Card,59941
10353,1158,2024-04-23,Debit,ATM,65258
10354,2159,2023-02-18,Credit,ATM,71926
10355,8546,2024-02-29,Credit,UPI,90105
10356,3437,2023-09-06,Credit,IMPS,16069
10357,373,2024-05-24,Credit,IMPS,82017
10358,1114,2024-07-02,Credit,NEFT,96703
10359,6253,2023-06-06,Debit,UPI,59255
10360,3357,2024-07-28,Credit,IMPS,24246
10361,2210,2023-11-18,Debit,IMPS,69103
10362,8380,2023-12-27,Credit,IMPS,90651
10363,5989,2023-03-23,Credit,NEFT,64514
10364,1267,2023-02-12,Credit,Card,27529
10365,8798,2024-07-05,Credit,Card,61537
10366,1515,2024-10-19,Credit,Card,75268
10367,7110,2023-08-21,Credit,Card,89724
10368,4674,2023-03-16,Debit,ATM,86231
10369,2045,2023-08-24,Debit,UPI,80828
10370,1372,2024-09-04,Debit,Cash,93389
10371,3740,2024-12-17,Debit,NEFT,29203
10372,5690,2023-03-14,Credit,IMPS,17128
10373,6219,2023-05-02,Debit,IMPS,74045
10374,2382,2024-11-11,Debit,IMPS,90165
10375,7256,2023-09-16,Debit,IMPS,85488
10376,1990,2024-11-25,Credit,Cash,83799
10377,7851,2023-11-10,Debit,ATM,41394
10378,8136,2024-12-10,Credit,Card,2106
10379,7925,2023-05-29,Credit,Card,13491
10380,5897,2023-07-13,Credit,NEFT,91718
10381,2386,2023-10-16,Credit,ATM,59447
10382,5904,2023-12-12,Debit,ATM,84239
10383,1547,2024-04-20,Credit,Cash,76259
10384,1734,2024-07-09,Credit,UPI,42420
10385,2266,2024-12-02,Credit,IMPS,31368
10386,4679,2023-04-22,Debit,IMPS,86844
10387,7805,2023-09-29,Debit,Card,38581
10388,3763,2024-12-08,Credit,IMPS,20940
10389,315,2024-07-04,Credit,NEFT,19921
10390,3489,2024-04-07,Credit,Card,77645
10391,4399,2023-02-05,Debit,UPI,13461
10392,8569,2023-03-23,Debit,Card,61041
10393,3357,2023-07-20,Debit,Cash,64701
10394,6527,2023-03-16,Credit,IMPS,52898
